ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20081119,2017.474,1889.351,2023.911,1883.835,1902.43,115.044,6.0472,128809645.0,84200307.899
000001.SH,20081118,1902.43,2020.986,2050.879,1889.865,2030.485,-128.055,-6.3066,156698879.0,101452985.712
000001.SH,20081117,2030.485,1981.264,2031.103,1963.854,1986.438,44.047,2.2174,136840656.0,90212326.456
000001.SH,20081114,1986.438,1943.964,1987.261,1921.836,1927.613,58.825,3.0517,130439493.0,87849964.183
000001.SH,20081113,1927.613,1837.274,1942.897,1825.883,1859.11,68.503,3.6847,121067441.0,78179424.9295
000001.SH,20081112,1859.11,1820.439,1863.896,1815.076,1843.607,15.503,0.8409,65873321.0,40990801.8625
000001.SH,20081111,1843.607,1872.067,1887.795,1840.916,1874.801,-31.194,-1.6639,90879185.0,56734541.228
000001.SH,20081110,1874.801,1782.305,1876.162,1782.305,1747.713,127.088,7.2717,91273263.0,56867292.1
000001.SH,20081107,1747.713,1686.524,1762.233,1680.602,1717.722,29.991,1.746,46807658.0,28642256.304
000001.SH,20081106,1717.722,1720.421,1728.219,1703.099,1760.609,-42.887,-2.4359,45680712.0,27071743.415
000001.SH,20081105,1760.609,1716.219,1788.258,1716.219,1706.703,53.906,3.1585,60317911.0,37571925.2964
000001.SH,20081104,1706.703,1707.925,1717.101,1678.957,1719.774,-13.071,-0.76,39253457.0,23806945.3884
000001.SH,20081103,1719.774,1713.763,1750.319,1702.981,1728.786,-9.012,-0.5213,35858333.0,23135444.532
000001.SH,20081031,1728.786,1754.206,1765.679,1721.59,1763.607,-34.821,-1.9744,40219619.0,25155807.719
000001.SH,20081030,1763.607,1732.772,1788.204,1710.726,1719.812,43.795,2.5465,53560920.0,35407672.67
000001.SH,20081029,1719.812,1786.2,1795.087,1719.335,1771.821,-52.009,-2.9353,52188518.0,35421622.1834
000001.SH,20081028,1771.821,1671.396,1786.435,1664.925,1723.351,48.47,2.8125,59847441.0,39753246.751
000001.SH,20081027,1723.351,1809.225,1809.225,1721.604,1839.621,-116.27,-6.3203,50534797.0,32207683.928
000001.SH,20081024,1839.621,1875.631,1888.101,1825.526,1875.561,-35.94,-1.9162,46244580.0,31704770.169
000001.SH,20081023,1875.561,1851.259,1879.849,1828.308,1895.822,-20.261,-1.0687,47830065.0,32972464.819
000001.SH,20081022,1895.822,1932.677,1950.791,1894.31,1958.529,-62.707,-3.2017,48310367.0,32351379.326
000001.SH,20081021,1958.529,1978.674,1996.658,1956.11,1974.006,-15.477,-0.784,54096739.0,38697702.629
000001.SH,20081020,1974.006,1924.177,1979.839,1890.92,1930.651,43.355,2.2456,44569785.0,32116330.025
000001.SH,20081017,1930.651,1921.842,1941.299,1902.598,1909.941,20.71,1.0843,38647298.0,26152709.555
000001.SH,20081016,1909.941,1916.133,1943.32,1901.503,1994.667,-84.726,-4.2476,50672447.0,35148740.345
000001.SH,20081015,1994.667,1995.885,2013.491,1963.103,2017.321,-22.654,-1.123,40817957.0,29604089.452
000001.SH,20081014,2017.321,2139.065,2146.73,2016.184,2073.568,-56.247,-2.7126,68042483.0,53353969.208
000001.SH,20081013,2073.568,1978.56,2074.468,1931.472,2000.572,72.996,3.6488,56633806.0,41943161.6576
000001.SH,20081010,2000.572,1995.957,2027.831,1963.183,2074.583,-74.011,-3.5675,54077527.0,38454349.969
000001.SH,20081009,2074.583,2125.567,2130.87,2063.408,2092.224,-17.641,-0.8432,45071001.0,35875033.524
000001.SH,20081008,2092.224,2095.911,2127.085,2059.086,2157.839,-65.615,-3.0408,50759473.0,40761269.633
000001.SH,20081007,2157.839,2101.093,2182.998,2072.896,2173.738,-15.899,-0.7314,56902611.0,47167609.0959
000001.SH,20081006,2173.738,2267.394,2267.394,2172.569,2293.784,-120.046,-5.2335,60938137.0,47382162.302
000001.SH,20080926,2293.784,2304.119,2310.445,2246.279,2297.501,-3.717,-0.1618,78259307.0,66635113.113
000001.SH,20080925,2297.501,2214.584,2333.277,2211.45,2216.811,80.69,3.6399,101230404.0,83512907.025
000001.SH,20080924,2216.811,2133.098,2218.291,2116.96,2201.51,15.301,0.695,64547818.0,49021260.469
000001.SH,20080923,2201.51,2209.122,2253.395,2181.96,2236.41,-34.9,-1.5605,100165152.0,77600430.8178
000001.SH,20080922,2236.41,2241.723,2269.733,2164.798,2075.091,161.319,7.7741,139930636.0,113692449.2293
000001.SH,20080919,2075.091,2067.643,2075.091,2043.316,1895.837,179.254,9.4551,58433536.0,41555012.476
000001.SH,20080918,1895.837,1876.122,1942.846,1802.331,1929.047,-33.21,-1.7216,66333202.0,43437772.051
000001.SH,20080917,1929.047,1971.944,1999.953,1922.68,1986.636,-57.589,-2.8988,45853472.0,32005441.357
000001.SH,20080916,1986.636,2049.813,2049.813,1974.388,2079.673,-93.037,-4.4736,46223445.0,33820604.474
000001.SH,20080912,2079.673,2077.55,2104.626,2064.29,2078.981,0.692,0.0333,30312475.0,22716506.569
000001.SH,20080911,2078.981,2143.4,2148.124,2070.427,2150.759,-71.778,-3.3373,36441803.0,27236533.726
000001.SH,20080910,2150.759,2131.8,2185.694,2102.906,2145.779,4.98,0.2321,39012042.0,28504635.2164
000001.SH,20080909,2145.779,2152.277,2161.35,2114.503,2143.421,2.358,0.11,30722691.0,21768671.8366
000001.SH,20080908,2143.421,2210.344,2220.546,2135.375,2202.446,-59.025,-2.68,37669497.0,27669314.84
000001.SH,20080905,2202.446,2224.527,2238.324,2199.365,2277.411,-74.965,-3.2917,38608171.0,27970605.054
000001.SH,20080904,2277.411,2270.524,2295.355,2249.12,2276.672,0.739,0.0325,34163089.0,25834811.543
000001.SH,20080903,2276.672,2301.941,2321.535,2248.067,2304.891,-28.219,-1.2243,42250006.0,32463648.8247
000001.SH,20080902,2304.891,2312.102,2329.009,2284.92,2325.135,-20.244,-0.8707,34190291.0,25957452.208
000001.SH,20080901,2325.135,2380.468,2380.468,2311.727,2397.369,-72.234,-3.0131,36265240.0,28678403.216
000001.SH,20080829,2397.369,2361.046,2420.848,2352.099,2350.143,47.226,2.0095,46405768.0,37316396.862
000001.SH,20080828,2350.143,2341.956,2374.246,2333.03,2342.147,7.996,0.3414,34752734.0,28602903.066
000001.SH,20080827,2342.147,2343.882,2385.991,2310.455,2350.084,-7.937,-0.3377,40952604.0,32569013.745
000001.SH,20080826,2350.084,2384.946,2403.016,2327.22,2413.374,-63.29,-2.6225,40979466.0,31328604.047
000001.SH,20080825,2413.374,2408.095,2443.99,2382.291,2405.226,8.148,0.3388,33757217.0,26848283.368
000001.SH,20080822,2405.226,2414.459,2426.707,2362.093,2431.716,-26.49,-1.0894,46284593.0,36347766.917
000001.SH,20080821,2431.716,2484.485,2518.443,2431.046,2523.282,-91.566,-3.6288,61331990.0,51914051.7796
000001.SH,20080820,2523.282,2332.484,2523.469,2306.662,2344.469,178.813,7.627,73736663.0,59038931.806
000001.SH,20080819,2344.469,2297.245,2355.929,2284.585,2319.868,24.601,1.0604,38593821.0,27699092.385
000001.SH,20080818,2319.868,2451.778,2455.504,2318.926,2450.61,-130.742,-5.3351,53656796.0,35866644.284
000001.SH,20080815,2450.61,2434.408,2476.858,2414.573,2437.082,13.528,0.5551,31296068.0,27201868.924
000001.SH,20080814,2437.082,2432.197,2454.251,2409.01,2446.297,-9.215,-0.3767,31305226.0,27731353.273
000001.SH,20080813,2446.297,2440.525,2458.769,2370.737,2457.198,-10.901,-0.4436,41005231.0,35322519.426
000001.SH,20080812,2457.198,2445.216,2484.746,2430.849,2470.074,-12.876,-0.5213,36632632.0,31055560.3756
000001.SH,20080811,2470.074,2595.895,2601.502,2453.707,2605.719,-135.645,-5.2057,47161450.0,41510408.325
000001.SH,20080808,2605.719,2724.43,2725.931,2595.917,2727.577,-121.858,-4.4676,48507437.0,46304907.775
000001.SH,20080807,2727.577,2717.502,2742.705,2691.355,2719.368,8.209,0.3019,39492121.0,38724122.7478
000001.SH,20080806,2719.368,2711.602,2743.113,2678.862,2690.746,28.622,1.0637,40605525.0,41130300.096
000001.SH,20080805,2690.746,2751.2,2762.263,2684.734,2741.74,-50.994,-1.8599,42378552.0,42511686.405
000001.SH,20080804,2741.74,2782.985,2793.257,2738.85,2801.817,-60.077,-2.1442,37170318.0,37566055.948
000001.SH,20080801,2801.817,2751.02,2830.764,2721.952,2775.717,26.1,0.9403,49215419.0,50743916.853
000001.SH,20080731,2775.717,2844.651,2847.996,2774.104,2836.668,-60.951,-2.1487,44530269.0,43577577.265
000001.SH,20080730,2836.668,2884.586,2894.369,2822.188,2850.311,-13.643,-0.4786,48946884.0,48912863.306
000001.SH,20080729,2850.311,2868.008,2868.008,2827.697,2903.012,-52.701,-1.8154,58632278.0,59263834.809
000001.SH,20080728,2903.012,2883.761,2924.447,2883.761,2865.101,37.911,1.3232,62318792.0,64491646.958
000001.SH,20080725,2865.101,2875.77,2888.578,2851.929,2910.292,-45.191,-1.5528,62531059.0,63867379.951
000001.SH,20080724,2910.292,2861.81,2912.702,2849.097,2837.849,72.443,2.5527,72505445.0,77975696.79
000001.SH,20080723,2837.849,2870.934,2887.576,2831.111,2846.117,-8.268,-0.2905,61497975.0,64221812.151
000001.SH,20080722,2846.117,2852.442,2868.621,2830.765,2861.418,-15.301,-0.5347,61519107.0,65130356.244
000001.SH,20080721,2861.418,2759.883,2865.065,2745.642,2778.367,83.051,2.9892,66487700.0,69669133.677
000001.SH,20080718,2778.367,2711.742,2785.53,2665.907,2684.778,93.589,3.4859,57873500.0,59102962.351
000001.SH,20080717,2684.778,2747.951,2773.281,2676.149,2705.867,-21.089,-0.7794,50842333.0,51451570.182
000001.SH,20080716,2705.867,2753.898,2765.148,2656.613,2779.448,-73.581,-2.6473,60043922.0,60360593.512
000001.SH,20080715,2779.448,2886.112,2896.328,2769.914,2878.256,-98.808,-3.4329,70915234.0,75183081.1798
000001.SH,20080714,2878.256,2837.495,2895.302,2828.236,2856.634,21.622,0.7569,54465923.0,59458811.2647
000001.SH,20080711,2856.634,2863.813,2888.287,2821.311,2875.45,-18.816,-0.6544,64820553.0,69789668.086
000001.SH,20080710,2875.45,2879.624,2952.039,2862.059,2920.546,-45.096,-1.5441,90904841.0,99505895.387
000001.SH,20080709,2920.546,2838.863,2920.546,2838.863,2814.947,105.599,3.7514,97026119.0,105832317.684
000001.SH,20080708,2814.947,2805.608,2843.603,2754.616,2792.397,22.55,0.8075,80204680.0,87478469.673
000001.SH,20080707,2792.397,2673.55,2801.534,2673.55,2669.892,122.505,4.5884,77405848.0,82037582.1278
000001.SH,20080704,2669.892,2691.207,2713.476,2645.829,2703.529,-33.637,-1.2442,57291928.0,62000179.306
000001.SH,20080703,2703.529,2610.815,2746.369,2566.528,2651.725,51.804,1.9536,68146717.0,74072058.329
000001.SH,20080702,2651.725,2656.038,2700.903,2627.898,2651.605,0.12,0.0045,40181793.0,43562554.259
000001.SH,20080701,2651.605,2743.164,2753.33,2644.776,2736.103,-84.498,-3.0883,40681423.0,42996490.25
000001.SH,20080630,2736.103,2724.404,2766.803,2693.404,2748.432,-12.329,-0.4486,38518854.0,40556340.534
000001.SH,20080627,2748.432,2809.309,2822.264,2723.158,2901.85,-153.418,-5.2869,60529919.0,61718685.224
000001.SH,20080626,2901.85,2904.094,2931.306,2851.116,2905.014,-3.164,-0.1089,65519228.0,69186564.916
000001.SH,20080625,2905.014,2794.04,2910.481,2784.416,2803.019,101.995,3.6388,64819105.0,67510404.559
000001.SH,20080624,2803.019,2747.322,2817.168,2728.83,2760.417,42.602,1.5433,48387231.0,49942894.5864
000001.SH,20080623,2760.417,2780.148,2813.137,2741.19,2831.736,-71.319,-2.5186,40670032.0,41900494.874
000001.SH,20080620,2831.736,2811.084,2917.325,2695.628,2748.874,82.862,3.0144,74156830.0,79217445.723
000001.SH,20080619,2748.874,2921.721,2921.721,2742.151,2941.115,-192.241,-6.5363,56795827.0,59626570.997
000001.SH,20080618,2941.115,2772.367,2945.422,2729.711,2794.751,146.364,5.2371,66349803.0,69029288.629
000001.SH,20080617,2794.751,2873.129,2893.471,2769.118,2874.103,-79.352,-2.7609,43298147.0,43840532.56
000001.SH,20080616,2874.103,2876.294,2917.81,2811.716,2868.8,5.303,0.1849,40385924.0,43220736.527
000001.SH,20080613,2868.8,2960.905,2976.45,2865.5,2957.532,-88.732,-3.0002,41069430.0,45180876.477
000001.SH,20080612,2957.532,3011.558,3031.064,2900.116,3024.24,-66.708,-2.2058,49535824.0,56831225.894
000001.SH,20080611,3024.24,3042.158,3064.2,2992.351,3072.333,-48.093,-1.5654,46939345.0,54181027.5061
000001.SH,20080610,3072.333,3202.113,3215.501,3045.058,3329.67,-257.337,-7.7286,50909546.0,60727533.56
000001.SH,20080606,3329.67,3362.005,3371.283,3312.721,3351.645,-21.975,-0.6556,34763217.0,42763182.367
000001.SH,20080605,3351.645,3355.928,3376.341,3326.537,3369.913,-18.268,-0.5421,41834663.0,53340180.661
000001.SH,20080604,3369.913,3424.037,3428.467,3341.739,3436.398,-66.485,-1.9347,48038156.0,59171321.561
000001.SH,20080603,3436.398,3456.58,3469.063,3409.226,3459.044,-22.646,-0.6547,56642494.0,69390159.037
000001.SH,20080602,3459.044,3426.195,3483.61,3400.723,3433.354,25.69,0.7482,49186078.0,61959616.293
000001.SH,20080530,3433.354,3414.254,3450.493,3390.883,3401.437,31.917,0.9383,48495407.0,64903877.746
000001.SH,20080529,3401.437,3447.768,3481.734,3400.773,3459.026,-57.589,-1.6649,51439933.0,67304826.867
000001.SH,20080528,3459.026,3382.774,3486.332,3354.254,3375.407,83.619,2.4773,52476760.0,68719496.471
000001.SH,20080527,3375.407,3355.114,3383.679,3333.951,3364.544,10.863,0.3229,42499311.0,55213458.044
000001.SH,20080526,3364.544,3442.291,3443.988,3361.985,3473.091,-108.547,-3.1254,52776596.0,67226185.653
000001.SH,20080523,3473.091,3473.801,3521.393,3435.841,3485.63,-12.539,-0.3597,59950559.0,76183956.591
000001.SH,20080522,3485.63,3493.067,3558.019,3469.792,3544.186,-58.556,-1.6522,68504703.0,93894974.589
000001.SH,20080521,3544.186,3414.344,3560.528,3355.084,3443.162,101.024,2.934,73641076.0,96569945.2584
000001.SH,20080520,3443.162,3601.549,3632.006,3432.382,3604.761,-161.599,-4.4829,66377053.0,88932320.454
000001.SH,20080519,3604.761,3615.594,3624.844,3563.609,3624.233,-19.472,-0.5373,48450165.0,67598479.751
000001.SH,20080516,3624.233,3637.636,3661.071,3582.5,3637.324,-13.091,-0.3599,64812853.0,89546567.714
000001.SH,20080515,3637.324,3676.839,3706.722,3636.224,3657.432,-20.108,-0.5498,83955322.0,112578312.553
000001.SH,20080514,3657.432,3549.668,3661.971,3549.668,3560.243,97.189,2.7298,88592078.0,122318730.759
000001.SH,20080513,3560.243,3515.711,3615.06,3508.32,3626.982,-66.739,-1.8401,90747177.0,122656336.249
000001.SH,20080512,3626.982,3548.614,3668.857,3521.878,3613.494,13.488,0.3733,79891220.0,116711982.652
000001.SH,20080509,3613.494,3682.955,3693.16,3552.473,3656.839,-43.345,-1.1853,87898425.0,128933582.104
000001.SH,20080508,3656.839,3538.916,3658.047,3523.025,3579.147,77.692,2.1707,75173242.0,108817352.061
000001.SH,20080507,3579.147,3716.446,3774.066,3577.991,3733.503,-154.356,-4.1343,90497143.0,133546608.663
000001.SH,20080506,3733.503,3735.849,3786.024,3680.99,3761.009,-27.506,-0.7313,98932250.0,148301709.482
000001.SH,20080505,3761.009,3739.797,3768.216,3696.697,3693.106,67.903,1.8386,99696916.0,147566887.306
000001.SH,20080430,3693.106,3545.573,3705.093,3543.019,3523.405,169.701,4.8164,107617708.0,156313294.426
000001.SH,20080429,3523.405,3457.351,3544.229,3453.279,3474.722,48.683,1.4011,67175250.0,99574311.1419
000001.SH,20080428,3474.722,3497.383,3530.905,3460.255,3557.749,-83.027,-2.3337,75744975.0,109162265.895
000001.SH,20080425,3557.749,3572.547,3658.551,3527.838,3583.028,-25.279,-0.7055,129621021.0,184722794.2104
000001.SH,20080424,3583.028,3539.868,3593.197,3461.643,3278.33,304.698,9.2943,142066287.0,189595479.677
000001.SH,20080423,3278.33,3116.412,3296.717,3089.893,3147.793,130.537,4.1469,66235125.0,86113923.613
000001.SH,20080422,3147.793,3076.715,3148.731,2990.788,3116.977,30.816,0.9887,48787413.0,58797233.746
000001.SH,20080421,3116.977,3305.152,3305.168,3073.563,3094.668,22.309,0.7209,59955293.0,79571085.184
000001.SH,20080418,3094.668,3200.57,3203.71,3078.174,3222.741,-128.073,-3.974,43665343.0,54581267.325
000001.SH,20080417,3222.741,3286.414,3352.951,3180.199,3291.599,-68.858,-2.0919,45843305.0,62507958.609
000001.SH,20080416,3291.599,3349.931,3363.216,3283.078,3348.353,-56.754,-1.695,40091184.0,53205727.029
000001.SH,20080415,3348.353,3282.572,3349.76,3212.15,3296.672,51.681,1.5677,44668457.0,59030368.651
000001.SH,20080414,3296.672,3419.047,3427.884,3285.298,3492.893,-196.221,-5.6177,50311706.0,66952393.975
000001.SH,20080411,3492.893,3498.555,3517.818,3462.136,3471.743,21.15,0.6092,43284244.0,58985569.081
000001.SH,20080410,3471.743,3378.139,3474.312,3344.87,3413.907,57.836,1.6941,45455150.0,59699251.858
000001.SH,20080409,3413.907,3585.847,3606.887,3413.072,3612.539,-198.632,-5.4984,59852049.0,81203386.749
000001.SH,20080408,3612.539,3604.263,3656.961,3563.85,3599.618,12.921,0.359,65484823.0,92719515.545
000001.SH,20080407,3599.618,3418.516,3613.48,3386.512,3446.244,153.374,4.4505,60994537.0,84589696.3503
000001.SH,20080403,3446.244,3323.426,3456.948,3271.29,3347.882,98.362,2.938,50889224.0,66413044.1071
000001.SH,20080402,3347.882,3370.604,3464.531,3283.64,3329.162,18.72,0.5623,65487286.0,86430288.924
000001.SH,20080401,3329.162,3461.085,3493.133,3308.902,3472.713,-143.551,-4.1337,54831376.0,73093942.416
000001.SH,20080331,3472.713,3465.908,3555.824,3445.556,3580.146,-107.433,-3.0008,47113469.0,66825473.21
000001.SH,20080328,3580.146,3378.628,3590.753,3357.229,3411.493,168.653,4.9437,63291684.0,90291919.963
000001.SH,20080327,3411.493,3541.276,3541.276,3407.896,3606.857,-195.364,-5.4165,55069866.0,76938808.872
000001.SH,20080326,3606.857,3644.13,3698.325,3591.108,3629.619,-22.762,-0.6271,46251818.0,70507849.57
000001.SH,20080325,3629.619,3559.942,3659.21,3521.528,3626.188,3.431,0.0946,52765336.0,77829673.42
000001.SH,20080324,3626.188,3830.346,3840.479,3624.936,3796.576,-170.388,-4.4879,58959678.0,88537601.514
000001.SH,20080321,3796.576,3790.111,3838.058,3746.395,3804.054,-7.478,-0.1966,65093464.0,96409712.739
000001.SH,20080320,3804.054,3721.504,3857.62,3516.33,3761.605,42.449,1.1285,73262694.0,106243521.692
000001.SH,20080319,3761.605,3746.047,3813.885,3677.817,3668.897,92.708,2.5269,61586643.0,88277827.839
000001.SH,20080318,3668.897,3789.565,3862.772,3607.25,3820.048,-151.151,-3.9568,57861001.0,79535892.251
000001.SH,20080317,3820.048,3941.258,3941.258,3812.999,3962.673,-142.625,-3.5992,49100273.0,73613176.802
000001.SH,20080314,3962.673,3956.746,4000.78,3891.7,3971.257,-8.584,-0.2162,41407257.0,64286805.172
000001.SH,20080313,3971.257,4033.319,4055.446,3902.248,4070.116,-98.859,-2.4289,63653400.0,96343796.125
000001.SH,20080312,4070.116,4254.673,4272.979,4068.781,4165.878,-95.762,-2.2987,57224458.0,88663903.703
000001.SH,20080311,4165.878,4121.653,4165.915,4063.47,4146.299,19.579,0.4722,51333439.0,79620807.574
000001.SH,20080310,4146.299,4265.611,4265.611,4120.53,4300.515,-154.216,-3.586,65682205.0,97355257.733
000001.SH,20080307,4300.515,4315.808,4341.295,4265.829,4360.986,-60.471,-1.3866,56747402.0,92203521.887
000001.SH,20080306,4360.986,4310.354,4427.498,4260.787,4292.654,68.332,1.5918,84932145.0,133186791.752
000001.SH,20080305,4292.654,4316.25,4352.822,4210.963,4335.446,-42.792,-0.987,74109680.0,113543589.985
000001.SH,20080304,4335.446,4454.18,4472.151,4321.266,4438.265,-102.819,-2.3166,86956515.0,135912352.6104
000001.SH,20080303,4438.265,4323.698,4456.963,4279.345,4348.543,89.722,2.0633,78513840.0,125329686.545
000001.SH,20080229,4348.543,4293.533,4364.814,4275.899,4299.513,49.03,1.1404,47835383.0,75515513.728
000001.SH,20080228,4299.513,4343.277,4344.926,4265.498,4334.047,-34.534,-0.7968,47922253.0,75527784.888
000001.SH,20080227,4334.047,4256.532,4360.7,4222.459,4238.179,95.868,2.262,50524991.0,82967322.693
000001.SH,20080226,4238.179,4302.735,4331.64,4123.305,4192.533,45.646,1.0887,55686631.0,89872770.426
000001.SH,20080225,4192.533,4370.188,4391.333,4182.774,4370.285,-177.752,-4.0673,58811935.0,93047459.921
000001.SH,20080222,4370.285,4500.385,4500.385,4333.033,4527.177,-156.892,-3.4656,67601983.0,109824503.736
000001.SH,20080221,4527.177,4534.169,4568.208,4452.675,4567.026,-39.849,-0.8725,61309148.0,100295840.122
000001.SH,20080220,4567.026,4682.588,4695.802,4556.814,4664.295,-97.269,-2.0854,66474653.0,114782705.284
000001.SH,20080219,4664.295,4582.284,4665.554,4544.944,4568.151,96.144,2.1047,60663188.0,103356946.603
000001.SH,20080218,4568.151,4546.752,4601.224,4517.596,4497.127,71.024,1.5793,55824610.0,92538618.784
000001.SH,20080215,4497.127,4523.792,4523.792,4431.463,4552.316,-55.189,-1.2123,41386516.0,66980796.512
000001.SH,20080214,4552.316,4527.054,4576.983,4507.943,4490.721,61.595,1.3716,34913005.0,57516976.567
000001.SH,20080213,4490.721,4525.026,4547.539,4454.642,4599.696,-108.975,-2.3692,36914151.0,61549818.317
000001.SH,20080205,4599.696,4622.539,4662.971,4550.429,4672.17,-72.474,-1.5512,52619684.0,93410147.326
000001.SH,20080204,4672.17,4415.023,4672.214,4415.023,4320.767,351.403,8.1329,63374578.0,109191656.646
000001.SH,20080201,4320.767,4388.254,4411.704,4195.753,4383.393,-62.626,-1.4287,59307142.0,96452528.237
000001.SH,20080131,4383.393,4408.024,4487.318,4368.296,4417.849,-34.456,-0.7799,45141558.0,76189312.094
000001.SH,20080130,4417.849,4505.635,4554.343,4330.697,4457.944,-40.095,-0.8994,55080037.0,92566887.273
000001.SH,20080129,4457.944,4426.267,4517.601,4389.517,4419.294,38.65,0.8746,50356220.0,79564816.524
000001.SH,20080128,4419.294,4720.564,4720.564,4409.079,4761.688,-342.394,-7.1906,69350257.0,108808414.751
000001.SH,20080125,4761.688,4716.977,4806.889,4657.709,4717.734,43.954,0.9317,77928370.0,129423208.424
000001.SH,20080124,4717.734,4753.445,4767.799,4625.46,4703.047,14.687,0.3123,90038158.0,149235591.805
000001.SH,20080123,4703.047,4572.902,4705.073,4510.504,4559.751,143.296,3.1426,87963973.0,140348152.222
000001.SH,20080122,4559.751,4817.997,4817.997,4511.953,4914.435,-354.684,-7.2172,92491351.0,154837414.462
000001.SH,20080121,4914.435,5188.795,5200.926,4891.285,5180.514,-266.079,-5.1362,75643958.0,130341708.797
000001.SH,20080118,5180.514,5141.371,5187.605,5093.134,5151.626,28.888,0.5608,68635625.0,118366922.122
000001.SH,20080117,5151.626,5235.908,5312.287,5039.786,5290.606,-138.98,-2.6269,98941952.0,174740177.317
000001.SH,20080116,5290.606,5395.277,5396.044,5288.765,5443.791,-153.185,-2.8139,89278341.0,161954601.902
000001.SH,20080115,5443.791,5503.931,5505.035,5405.595,5497.901,-54.11,-0.9842,80719506.0,151530590.943
000001.SH,20080114,5497.901,5507.578,5522.778,5456.929,5484.677,13.224,0.2411,78714090.0,142250729.123
000001.SH,20080111,5484.677,5471.387,5500.061,5423.807,5456.541,28.136,0.5156,87724750.0,155874958.853
000001.SH,20080110,5456.541,5449.16,5483.827,5407.307,5435.807,20.734,0.3814,96553285.0,174138308.162
000001.SH,20080109,5435.807,5365.222,5437.764,5346.846,5386.531,49.276,0.9148,76805862.0,139448986.314
000001.SH,20080108,5386.531,5414.558,5480.07,5344.648,5393.343,-6.812,-0.1263,102477863.0,184600542.474
000001.SH,20080107,5393.343,5357.45,5403.349,5332.597,5361.574,31.769,0.5925,91933001.0,162225795.991
000001.SH,20080104,5361.574,5328.411,5372.461,5318.461,5319.861,41.713,0.7841,80875238.0,145545035.009
000001.SH,20080103,5319.861,5269.801,5321.457,5211.046,5272.814,47.047,0.8923,98510323.0,170429834.596
000001.SH,20080102,5272.814,5265.0,5295.016,5201.892,5261.563,11.251,0.2138,76566609.0,133028308.559
000001.SH,20071228,5261.563,5320.007,5336.499,5248.692,5308.889,-47.326,-0.8914,77187038.0,133680401.63
000001.SH,20071227,5308.889,5248.222,5316.523,5203.502,5233.351,75.538,1.4434,87324184.0,147037686.5809
000001.SH,20071226,5233.351,5209.035,5262.592,5158.756,5201.181,32.17,0.6185,74458628.0,122851642.524
000001.SH,20071225,5201.181,5233.175,5254.405,5178.801,5234.262,-33.081,-0.632,71023624.0,125073744.033
000001.SH,20071224,5234.262,5132.913,5284.34,5104.645,5101.779,132.483,2.5968,85080422.0,140185415.559
000001.SH,20071221,5101.779,5017.195,5112.388,5013.759,5043.535,58.244,1.1548,66142705.0,103477896.461
000001.SH,20071220,5043.535,4965.29,5050.785,4923.295,4941.784,101.751,2.059,57742689.0,87842464.925
000001.SH,20071219,4941.784,4878.066,4960.417,4868.354,4836.174,105.61,2.1838,56275775.0,86406307.943
000001.SH,20071218,4836.174,4856.471,4905.492,4812.156,4876.761,-40.587,-0.8323,40558047.0,64859941.016
000001.SH,20071217,4876.761,5007.285,5007.346,4874.624,5007.911,-131.15,-2.6189,63546722.0,101523460.518
000001.SH,20071214,5007.911,4899.75,5011.201,4860.156,4958.043,49.868,1.0058,53052727.0,81629334.25
000001.SH,20071213,4958.043,5078.182,5095.152,4954.357,5095.543,-137.5,-2.6984,67283324.0,105088959.342
000001.SH,20071212,5095.543,5148.254,5149.931,5054.565,5175.076,-79.533,-1.5368,72156227.0,112955426.499
000001.SH,20071211,5175.076,5180.541,5209.705,5103.747,5161.919,13.157,0.2549,66848427.0,106437709.227
000001.SH,20071210,5161.919,5010.826,5168.764,4990.718,5091.756,70.163,1.378,68817889.0,107481990.143
000001.SH,20071207,5091.756,5038.478,5096.799,5021.366,5035.073,56.683,1.1258,49961574.0,71663449.303
000001.SH,20071206,5035.073,5055.835,5065.51,4995.472,5042.654,-7.581,-0.1503,43159311.0,64467198.03
000001.SH,20071205,5042.654,4917.365,5052.748,4893.323,4915.889,126.765,2.5787,54299786.0,79741842.432
000001.SH,20071204,4915.889,4882.149,4971.404,4882.149,4868.611,47.278,0.9711,42835766.0,60774976.314
000001.SH,20071203,4868.611,4838.564,4899.667,4798.014,4871.778,-3.167,-0.065,53750775.0,70035318.1314
000001.SH,20071130,4871.778,4993.74,4993.74,4861.864,5003.333,-131.555,-2.6293,43314662.0,70500393.741
000001.SH,20071129,5003.333,4870.861,5011.194,4814.783,4803.394,199.939,4.1625,50071545.0,81196484.501
000001.SH,20071128,4803.394,4870.842,4907.756,4778.727,4861.111,-57.717,-1.1873,32756757.0,53258090.316
000001.SH,20071127,4861.111,4919.913,4947.076,4857.038,4958.849,-97.738,-1.971,30833864.0,52767856.408
000001.SH,20071126,4958.849,5102.526,5124.888,4952.429,5032.13,-73.281,-1.4563,36755797.0,60473397.752
000001.SH,20071123,5032.13,4946.258,5034.225,4896.988,4984.161,47.969,0.9624,30872962.0,50207938.687
000001.SH,20071122,4984.161,5113.882,5154.858,4969.894,5214.225,-230.064,-4.4122,40370330.0,64731749.501
000001.SH,20071121,5214.225,5307.793,5344.93,5206.574,5293.703,-79.478,-1.5014,41231609.0,66088548.4396
